"","Project.Name","Year","Property.Type","Planning.Region","Postal.District","Security","Carpark","Entertainment","Chill.Out","Food.Dining","Family.Friendly","Fitness","Function.Room","Month","Time.Quarter","Floor.No","Age","Tenure_Bin","Latitude","Longitude","No.of.Residents.Million","Age.65.and.above.of.total.residents","Resident.in.Condominiums.and.Other.Apartments.of.total.residents","Condominiums.and.Private.Flats.Households.of.Total.Households","Monthly.Household.Income.8000.and.above.of.Total.Households","Tenants.of.total.households","Uni.Qualification.of.total","CBD.km","childcare.centre.km","community.club.km","elderly.care.centre.km","exercise.facility.km","URA.growth.area.km","hawker.centre.and.market.km","hospital.polyclinic.km","kindergarten.km","library.km","MRT.station.km","park.km","private.school.km","primary.school.km","top.primary.school.km","secondary.school.km","junior.college.km","higher.education.school.km","shopping.mall.km","supermarket.hypermarket.km","bus.stop.km","bus.interchange.km","TransactionPricePerUnit","Area.Sqm.Unit"
"3032","FABER CREST",2015,"Condominium","West Region","Pasir Panjang ",1,1,0,1,0,1,1,0,6.27272727272727,10.4545454545455,12,14,1,1.32366972727273,103.75684,0.09163,0.161846557,0.153115792,0.131430242,0.313555469,0.123116394,0.278682171,11.4154309236364,0.241748260636364,1.08026710263636,1.00262725281818,1.29245202163636,1.93016867436364,1.33150244781818,1.53924120181818,1.09083503945455,1.26636375109091,1.31460905754545,0.171832739181818,1.16160172427273,0.687991418181818,3.129774009,1.077441011,2.33479837,2.25535104054545,1.27147828545455,1.18790836709091,0.242077155636364,1.24670774909091,1273626.18181818,143.090909090909
"3033","CHUAN PARK",2013,"Condominium","North East Region","Serangoon Garden ",1,1,0,1,0,1,1,0,5.83333333333333,2.27777777777778,21.6666666666667,28.3888888888889,1,1.35258568888889,103.86451145,0.12067,0.141708793,0.112704069,0.119213027,0.402184183,0.066275774,0.274180811,7.75445551577778,0.239276551777778,0.662853963222222,1.0013969535,0.992657046666667,4.97358420805556,1.19253205472222,2.09442901055556,0.368628882666667,0.842500483166667,0.211783838611111,0.158865951277778,0.6535795625,0.427940669833333,2.00413005377778,0.628525583111111,0.343010179166667,3.35121400122222,0.908408761611111,0.725080774388889,0.164390268166667,0.896188419055556,1207083.33333333,110.555555555556
"3034","CHUAN PARK",2014,"Condominium","North East Region","Serangoon Garden ",1,1,0,1,0,1,1,0,6.11111111111111,6.44444444444444,24.7777777777778,29.3333333333333,1,1.35251566666667,103.864741977778,0.12067,0.141708793,0.112704069,0.119213027,0.402184183,0.066275774,0.274180811,7.75158333433333,0.249694696666667,0.635994221777778,0.990882714777778,1.01265871077778,4.95110524466667,1.19453071666667,2.09439479022222,0.353616319777778,0.815394992888889,0.229994126111111,0.179491848666667,0.670948287888889,0.435483355666667,2.01134102255556,0.602092407333333,0.318569014111111,3.370891285,0.881312925222222,0.701161323555555,0.166756529222222,0.869174467666667,1279777.77777778,129.222222222222
"3035","CHUAN PARK",2015,"Condominium","North East Region","Serangoon Garden ",1,1,0,1,0,1,1,0,6.46666666666667,10.5333333333333,21.0666666666667,30.3333333333333,1,1.35274591333333,103.864586286667,0.12067,0.141708793,0.112704069,0.119213027,0.402184183,0.066275774,0.274180811,7.77331788153333,0.225517533533333,0.657637655466667,0.9935913066,0.9813673118,4.9817606584,1.17242736213333,2.1133309176,0.3503271474,0.838945031533333,0.2278234652,0.150411322466667,0.675407269866667,0.441645936066667,2.0232363628,0.6306180748,0.348006036333333,3.33992130473333,0.904958363066667,0.7140693968,0.1846093534,0.892021606933333,1228912.53333333,131.733333333333
"3036","ASTOR GREEN",2013,"Condominium","Central Region","Upper Bukit Timah ",1,1,0,1,0,1,1,0,5,2,22.4,18,1,1.3181808,103.7766626,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,9.1499978286,0.2515657842,0.950423658,0.8547895038,1.5355070624,4.169909827,0.7798737502,1.3727985614,0.5977985214,1.4185162204,0.7928241414,0.5780095498,0.2297382978,0.844801884,0.844801884,0.5848816576,1.5246202584,1.0266470936,1.4292252674,0.7055840948,0.1021935198,1.4534179778,1573200,126.6
"3037","ASTOR GREEN",2014,"Condominium","Central Region","Upper Bukit Timah ",1,1,0,1,0,1,1,0,5.16666666666667,6.16666666666667,41.5,19,1,1.31800933333333,103.776630333333,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,9.14539138366667,0.256084535666667,0.948504491333333,0.853955918333333,1.52265934,4.174242291,0.766711505666667,1.361158503,0.585446210333333,1.41052377133333,0.775673399,0.572550599666667,0.245662926333333,0.845344836,0.845344836,0.566367788666667,1.506732092,1.00986519866667,1.421095191,0.692334275333333,0.108959077666667,1.44548052033333,1334683.33333333,123
"3038","ASTOR GREEN",2015,"Condominium","Central Region","Upper Bukit Timah ",1,1,0,1,0,1,1,0,4.25,10,20.25,20,1,1.31801375,103.77664875,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,9.14370544525,0.2532820145,0.95028231675,0.855664001,1.52460519875,4.17587302175,0.76858407275,1.36312753975,0.58427122075,1.412515405,0.7754753015,0.57058686575,0.24571088525,0.8431475585,0.8431475585,0.5677493205,1.5082555275,1.0095914625,1.42308862125,0.6941909575,0.1148709205,1.447474581,1338750,128
"3039","DOMUS",2013,"Apartment","Central Region","Balestier ",0,0,1,1,0,1,1,0,2.28571428571429,1.28571428571429,21,1,2,1.3259266,103.8457194,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.702565032,0.13965568,1.054629304,0.577170196,0.604740826,5.334712521,0.968705004,0.328006714,0.604618425,1.034793052,0.684268091,0.354126596,0.053235255,0.14088219,1.624177427,0.175329967,1.140187763,3.304567921,0.596171017,0.289906384,0.096710879,0.68609595,1549789.28571429,94.5714285714286
"3040","DOMUS",2014,"Apartment","Central Region","Balestier ",0,0,1,1,0,1,1,0,7,7,21,2,2,1.3259266,103.8457194,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.702565032,0.13965568,1.054629304,0.577170196,0.604740826,5.334712521,0.968705004,0.328006714,0.604618425,1.034793052,0.684268091,0.354126596,0.053235255,0.14088219,1.624177427,0.175329967,1.140187763,3.304567921,0.596171017,0.289906384,0.096710879,0.68609595,2418590,274
"3041","DOMUS",2015,"Apartment","Central Region","Balestier ",0,0,1,1,0,1,1,0,2,9,7,3,2,1.3259266,103.8457194,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.702565032,0.13965568,1.054629304,0.577170196,0.604740826,5.334712521,0.968705004,0.328006714,0.604618425,1.034793052,0.684268091,0.354126596,0.053235255,0.14088219,1.624177427,0.175329967,1.140187763,3.304567921,0.596171017,0.289906384,0.096710879,0.68609595,1500000,93
"3042","WATERFRONT ISLE",2013,"Condominium","East Region","Bedok ",0,0,1,1,0,1,1,0,2.5,1.33333333333333,4,0,1,1.33818085,103.928636633333,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,10.488364245,0.365148171333333,0.571134920833333,0.5373170465,1.74205317283333,4.55037258333333,0.609760102,1.39258637,0.365148171333333,1.287224963,0.417683506,0.231552508,1.30459217816667,0.6360807515,1.79562129666667,0.263756221333333,2.27155115816667,0.922341170166667,1.56417248566667,0.5884456655,0.0905338876666667,2.361969806,1953488.5,146.666666666667
"3043","WATERFRONT ISLE",2014,"Condominium","East Region","Bedok ",0,0,1,1,0,1,1,0,8.53846153846154,7.23076923076923,35.8461538461538,0,1,1.33839923076923,103.928623946154,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,10.5011395176923,0.376080038307692,0.593275124461539,0.559584090230769,1.76174138469231,4.56109860653846,0.632394612461538,1.41620650246154,0.376080038307692,1.31096910515385,0.428801963384615,0.218950065538462,1.31903006992308,0.654272178769231,1.81940125638462,0.281636737076923,2.29464727784615,0.901571193461538,1.58768677176923,0.588489629384615,0.0857989179230769,2.34562010869231,809108.615384615,64.3846153846154
"3044","WATERFRONT ISLE",2015,"Condominium","East Region","Bedok ",0,0,1,1,0,1,1,0,8.72222222222222,11.2222222222222,30.1388888888889,0,1,1.33787002777778,103.9282851,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,10.4365557405556,0.315611982666667,0.525836637944444,0.523118270722222,1.74044565394444,4.49943666777778,0.593236816222222,1.36926796177778,0.315611982666667,1.26230041788889,0.443591450222222,0.221951118444444,1.2525862355,0.640860678833333,1.757171396,0.212220956222222,2.25314838927778,0.971163996388889,1.54208982322222,0.550078704833333,0.136899943222222,2.41398464488889,1093727.77777778,86.6111111111111
"3045","Q BAY RESIDENCES",2013,"Condominium","East Region","Tampines ",0,0,1,1,0,1,1,0,3.38086642599278,1.45848375451264,27.1498194945848,0,1,1.363808066787,103.905711202166,0.26123,0.100830686,0.090112162,0.091002976,0.310798875,0.066149393,0.191462399,10.8556659062744,0.717231783288809,0.890610835074007,1.29439532262996,1.03924647225632,4.92670374384115,1.54285367022202,1.6488812617852,0.747285370750903,1.8688546220704,1.10104235415162,1.01677808383032,0.773947837142599,0.885826667859206,2.21754547391155,1.10980353320397,0.937025369602888,3.59801997457581,1.25180274624007,0.462369786909747,0.0872873924259928,1.80837969070578,971159.115523466,87.7779783393502
"3046","Q BAY RESIDENCES",2014,"Condominium","East Region","Tampines ",0,0,1,1,0,1,1,0,3.5,5.70454545454545,11.7727272727273,0,1,1.36169063863636,103.892087518182,0.26123,0.100830686,0.090112162,0.091002976,0.310798875,0.066149393,0.191462399,9.80796388075,0.371277718704545,0.502729181795455,0.852273030068182,0.4630224815,4.83551242109091,0.594748775977273,1.23176220795455,0.592918732295455,1.63097482829545,0.436396505795455,0.651784778840909,0.592728905772727,0.628604940840909,1.97525289931818,0.748373896318182,0.619514931863636,4.32070039995455,0.523742806090909,0.295873372272727,0.0501453531363636,1.48234427327273,1198791.81818182,106.795454545455
"3047","Q BAY RESIDENCES",2015,"Condominium","East Region","Tampines ",0,0,1,1,0,1,1,0,9,11,5,0,1,1.3608127,103.8866516,0.26123,0.100830686,0.090112162,0.091002976,0.310798875,0.066149393,0.191462399,9.385984833,0.227847904,0.340121304,0.663931141,0.227843825,4.795901985,0.202941569,1.056375923,0.534929097,1.52670396,0.165386927,0.503500249,0.526579234,0.508034154,1.878659885,0.591070154,0.485166146,4.626287953,0.225131167,0.225131167,0.031251456,1.342649018,1683490,150
"3048","WHITEHAVEN",2013,"Apartment","Central Region","Pasir Panjang ",1,0,1,1,0,1,1,0,6.27272727272727,2.19318181818182,18.875,0,2,1.28264642613636,103.785249403409,0.09805,0.181030087,0.113615502,0.098181289,0.267219555,0.166157428,0.270374102,7.40739176815909,0.223078472090909,1.64734127398864,2.07422616352273,1.12445837079545,6.58021361803409,1.12208239440909,0.980778270818182,0.584665642954545,2.94924605884091,0.504616413284091,0.790234228738636,0.938684534715909,1.66347184967045,3.32621406653409,2.02334973055682,2.43845318892045,1.87851550455682,1.50244204119318,0.950647555102273,0.0343802839318182,3.01563462443182,1203454.54545455,72.0454545454545
"3049","WHITEHAVEN",2014,"Apartment","Central Region","Pasir Panjang ",1,0,1,1,0,1,1,0,5.75,6.125,31.25,0,2,1.2778616625,103.7907423125,0.09805,0.181030087,0.113615502,0.098181289,0.267219555,0.166157428,0.270374102,6.80830569325,0.207782667,1.685632393625,2.02357274025,0.83353337225,6.821555075125,0.3919094475,1.080984121,0.7683255455,2.76579510975,0.234559414375,0.264934236375,1.021920221625,1.735378127125,3.460095379625,2.406621540375,2.931965234375,2.601909106375,1.133986607375,0.992829878375,0.03710780175,2.87030731025,1409957.625,104.875
"3050","WHITEHAVEN",2015,"Apartment","Central Region","Pasir Panjang ",1,0,1,1,0,1,1,0,4.16666666666667,9.83333333333333,45,0,2,1.28498896666667,103.782560166667,0.09805,0.181030087,0.113615502,0.098181289,0.267219555,0.166157428,0.270374102,7.70069432566667,0.230567043333333,1.62859458,2.09902523533333,1.26689040133333,6.462056863,1.47956289966667,0.931719156666667,0.494748815666667,3.039060586,0.636831819,1.04741235,0.897933729666667,1.62826773466667,3.260668007,1.83570624033333,2.19683791666667,1.52435405366667,1.68283168066667,0.929995792666667,0.0330449366666667,3.08678445533333,1515147.33333333,119
"3051","BALMORAL HEIGHTS",2013,"Apartment","Central Region","Ardmore ",1,1,1,1,0,1,1,0,5,2,34.3333333333333,9,2,1.315059,103.8347299,0.00692,0.134393064,0.88583815,0.915402299,0.553563218,0.383908046,0.650268128,3.922994477,0.177159466,0.697648667,1.712198253,0.876463224,4.858759653,0.610838787,1.109041998,0.371600654,1.720248126,0.392370112,0.695875817,0.260705044,0.402467881,3.029586354,0.463101004,1.067374112,2.803194241,0.882855335,0.29345231,0.199688979,2.345483674,1888333.33333333,108
"3052","BALMORAL HEIGHTS",2014,"Apartment","Central Region","Ardmore ",1,1,1,1,0,1,1,0,5.5,6.5,60.5,10,2,1.315059,103.8347299,0.00692,0.134393064,0.88583815,0.915402299,0.553563218,0.383908046,0.650268128,3.922994477,0.177159466,0.697648667,1.712198253,0.876463224,4.858759653,0.610838787,1.109041998,0.371600654,1.720248126,0.392370112,0.695875817,0.260705044,0.402467881,3.029586354,0.463101004,1.067374112,2.803194241,0.882855335,0.29345231,0.199688979,2.345483674,1955000,108
"3053","BALMORAL HEIGHTS",2015,"Apartment","Central Region","Ardmore ",1,1,1,1,0,1,1,0,7,11,55,11,2,1.315059,103.8347299,0.00692,0.134393064,0.88583815,0.915402299,0.553563218,0.383908046,0.650268128,3.922994477,0.177159466,0.697648667,1.712198253,0.876463224,4.858759653,0.610838787,1.109041998,0.371600654,1.720248126,0.392370112,0.695875817,0.260705044,0.402467881,3.029586354,0.463101004,1.067374112,2.803194241,0.882855335,0.29345231,0.199688979,2.345483674,1780000,51
"3054","THE LOFT",2013,"Condominium","Central Region","Ardmore ",0,0,0,0,1,1,1,0,1,1,19.3333333333333,11,1,1.306959,103.822434,0.019,0.125263158,0.737894737,0.802612742,0.677344309,0.294917681,0.651198826,4.117937692,0.642550282,1.87271211,1.89621258,0.348805655,4.959086139,1.891848007,0.274586565,0.160607619,2.060445623,0.400849907,0.824295816,0.235819142,1.703245268,2.221531762,0.899313733,2.445787753,3.497255871,0.277428302,0.525585289,0.141382016,2.811982672,2183333.33333333,102.666666666667
"3055","THE SERENADE @ HOLLAND",2013,"Condominium","Central Region","Ardmore ",0,0,0,0,1,1,1,0,9.5,3.5,6,9,1,1.3188148,103.779963,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,8.847636967,0.134383835,1.276428094,1.102618784,1.761715792,4.483671427,1.134958758,1.735297576,0.537908001,1.791567099,0.843984468,0.371920049,0.486024079,0.511644854,0.511644854,0.867663073,1.804087671,1.043548873,1.629267806,0.672983754,0.150955941,1.826530062,2144000,154.5
"3056","THE SERENADE @ HOLLAND",2014,"Condominium","Central Region","Ardmore ",0,0,0,0,1,1,1,0,4.5,6,19,10,1,1.3188148,103.779963,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,8.847636967,0.134383835,1.276428094,1.102618784,1.761715792,4.483671427,1.134958758,1.735297576,0.537908001,1.791567099,0.843984468,0.371920049,0.486024079,0.511644854,0.511644854,0.867663073,1.804087671,1.043548873,1.629267806,0.672983754,0.150955941,1.826530062,2119000,154.5
"3057","THE SERENADE @ HOLLAND",2015,"Condominium","Central Region","Ardmore ",0,0,0,0,1,1,1,0,6,10.3333333333333,25.3333333333333,11,1,1.3188148,103.779963,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,8.847636967,0.134383835,1.276428094,1.102618784,1.761715792,4.483671427,1.134958758,1.735297576,0.537908001,1.791567099,0.843984468,0.371920049,0.486024079,0.511644854,0.511644854,0.867663073,1.804087671,1.043548873,1.629267806,0.672983754,0.150955941,1.826530062,1696000,131
"3058","SUNVILLE",2013,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,3.83333333333333,1.83333333333333,32,8,2,1.32662046666667,103.864058883333,0.10121,0.171425748,0.165398676,0.155804251,0.2420928,0.262192028,0.213827211,4.939408247,0.348043687,0.6845617655,0.0853692861666667,1.6273252205,3.3590182535,0.829548209833333,1.0455748295,0.297018172,1.65125099316667,0.768406597,0.370319623,0.872897606166667,0.5285793805,1.5749336485,0.4254127195,0.738476733166667,3.55575200016667,1.79078787933333,0.728820729333333,0.265623951166667,1.92451222633333,1218333.33333333,108.666666666667
"3059","TWIN HEIGHTS",2013,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,5.66666666666667,2.33333333333333,6,14,2,1.324639,103.851346866667,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.51636903066667,0.24655435,0.623614646,0.395604538666667,0.679414252,4.69365631733333,0.330694123666667,0.654782180666667,0.520849496333333,0.998521490333333,0.978025639333333,0.759505892,0.228416424666667,0.740878099,1.46498292033333,0.747991920333333,1.61861479,3.083698658,0.903667788,0.0528243003333333,0.0470771216666667,0.902286956,1639333.33333333,132
"3060","SUNVILLE",2014,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,6.71428571428571,6.42857142857143,52.1428571428571,9,2,1.32648024285714,103.863971014286,0.10121,0.171425748,0.165398676,0.155804251,0.2420928,0.262192028,0.213827211,4.92172069171429,0.342406347285714,0.687908084142857,0.100615757857143,1.62238036457143,3.36411633628571,0.812873194857143,1.05371498271429,0.280102826142857,1.65020485414286,0.762918536714286,0.363419623142857,0.871830040714286,0.516591846857143,1.58057861357143,0.408403456428571,0.752715477571429,3.53768053571429,1.79565748085714,0.710813788,0.261787591428571,1.92006494257143,1184841.14285714,104.142857142857
"3061","TWIN HEIGHTS",2014,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,4,6,9,15,2,1.3246621,103.851106,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.518923339,0.242525188,0.650388193,0.416363318,0.670472708,4.720534454,0.356088027,0.629726772,0.532598945,0.994479742,0.956344305,0.743695219,0.237573223,0.750063501,1.469343278,0.732361348,1.638701826,3.086971558,0.881176761,0.037453879,0.031237371,0.887241387,1638000,132
"3062","SUNVILLE",2015,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,7.44444444444444,10.8888888888889,31.2222222222222,10,2,1.32659072222222,103.864040244444,0.10121,0.171425748,0.165398676,0.155804251,0.2420928,0.262192028,0.213827211,4.93565634133333,0.346847887666667,0.685271590666667,0.0886033862222222,1.62627631166667,3.360099665,0.826011085444444,1.04730152866667,0.293430068333333,1.65102908488889,0.767242463,0.368855986666667,0.872671152888889,0.526036570333333,1.57613106533333,0.421804694,0.741497072888889,3.55191865922222,1.79182082511111,0.725001075111111,0.264810177888889,1.92356886311111,1094444.44444444,108.888888888889
"3063","TWIN HEIGHTS",2015,"Apartment","Central Region","Balestier ",0,0,0,0,1,1,1,0,6.4,10.4,18,16,2,1.32462052,103.85153956,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.514325584,0.2497776796,0.6021958084,0.3789975152,0.6865674872,4.672153808,0.310379001,0.6748265076,0.5114499374,1.001754889,0.9953707068,0.7721544304,0.221090986,0.7335297774,1.4614946342,0.7604963782,1.6025451612,3.081080338,0.9216606096,0.0651206374,0.0597489222,0.9143234112,1571600,132
"3064","TANAMERA CREST",2013,"Condominium","East Region","Bedok ",0,0,0,0,1,1,1,0,3.625,1.625,22,9,1,1.332564225,103.942303675,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,11.460259145,0.12392772,0.666845768,0.21891341225,0.86577693425,5.71735101725,0.40522705475,1.1968808085,0.54129808675,1.418444825,0.7578975455,0.18585281675,1.52896695225,0.23717744725,0.9709140255,0.218932031,1.68905800225,1.81056708675,0.895915803,0.452626844,0.170967365,0.9191858925,1114500,104.625
"3065","TANAMERA CREST",2014,"Condominium","East Region","Bedok ",0,0,0,0,1,1,1,0,7.8,7,37.1,10,1,1.33254458,103.94230314,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,11.459173606,0.1231286382,0.665947075,0.2180990558,0.863865682,5.7166603738,0.4045166444,1.1985468604,0.5413363898,1.4173515244,0.7560727088,0.1859251014,1.5276255144,0.2384456344,0.9689162102,0.2247702356,1.6870776238,1.8122008554,0.893868792,0.4524616914,0.1727121166,0.9197606216,1120800,113.8
"3066","TANAMERA CREST",2015,"Condominium","East Region","Bedok ",0,0,0,0,1,1,1,0,6.16666666666667,10.3333333333333,17.1666666666667,11,1,1.3321586,103.942172133333,0.28975,0.145504745,0.168041415,0.15267912,0.321022976,0.121535999,0.245962481,11.4261777566667,0.128222459,0.639565575,0.206431728,0.819635440333333,5.69069731933333,0.385659278333333,1.240510804,0.536429397333333,1.385308402,0.732680878,0.213532015333333,1.49121929966667,0.266298262333333,0.923971350333333,0.229029124666667,1.64223903466667,1.83774839466667,0.848687808,0.444732622333333,0.210412527,0.946693399333333,1086333.33333333,129.166666666667
